date,username,to,replies,retweets,favorites,text,mentions,formatted_date,geo,hashtags,urls,permalink,ID,author_id,RESPONDER,suicidal?
2020-01-18 14:26:03+00:00,Nakluahh,,20,10359,12336,"Setiap kali tengok muka mak ayah dalam kepala selalu terfikir, “apalah yang akan jadi dengan aku bila mak ayah dah tak ada nanti.” I can't live without them, Ya Allah. Moga mak ayah kita sentiasa dipanjangkan umur. Aamin ya Rabb.",,Sat Jan 18 14:26:03 +0000 2020,,,,https://twitter.com/Nakluahh/status/1218540057553883137,1.21854005755388E+018,9.47891342230692E+017,elisiixn,3
2020-02-20 03:10:45+00:00,xtianisabsent,,3,2317,4248,i hate myself for being soft hearted,,Thu Feb 20 03:10:45 +0000 2020,,,,https://twitter.com/xtianisabsent/status/1230328911700971520,1.23032891170097E+018,3193650464,elisiixn,0
2020-02-19 00:16:36+00:00,xtianisabsent,,3,1563,3244,the bravest thing i ever did was continuing my life when i wanted to die.,,Wed Feb 19 00:16:36 +0000 2020,,,,https://twitter.com/xtianisabsent/status/1229922695845822464,1.22992269584582E+018,3193650464,elisiixn,0
2020-02-21 10:53:47+00:00,thesedamnlines,,3,1435,2560,"Staying quiet doesn't mean I have nothing to say, it means I don't think you're ready to hear my thoughts.",,Fri Feb 21 10:53:47 +0000 2020,,,,https://twitter.com/thesedamnlines/status/1230807824650817536,1.23080782465082E+018,2561444639,elisiixn,0
2020-02-17 11:10:10+00:00,datsmahjude,,6,6514,11413,I hate myself for being soft hearted,,Mon Feb 17 11:10:10 +0000 2020,,,,https://twitter.com/datsmahjude/status/1229362398164729856,1.22936239816473E+018,8.4742674995662E+017,elisiixn,0
2020-01-21 11:40:03+00:00,datsmahjude,,3,1543,2914,I'm tired of being compared to others,,Tue Jan 21 11:40:03 +0000 2020,,,,https://twitter.com/datsmahjude/status/1219585446251917313,1.21958544625192E+018,8.4742674995662E+017,elisiixn,0
2020-01-25 14:19:36+00:00,kimchiraven,,9,4799,12286,monday and january are basically twins pls i'm tired of you both,,Sat Jan 25 14:19:36 +0000 2020,,,,https://twitter.com/kimchiraven/status/1221075147139891201,1.22107514713989E+018,7.34593768809194E+017,elisiixn,0
2020-02-04 14:19:56+00:00,lauvsongs,,1281,4117,26583,i’m such a nerd i hate myself for posting this..,,Tue Feb 04 14:19:56 +0000 2020,,,,https://twitter.com/lauvsongs/status/1224699110911086594,1.22469911091109E+018,3065927091,elisiixn,0
2020-02-06 13:27:30+00:00,xmooderika,,2,1380,2323,You hate me? It's okay. I hate myself too.,,Thu Feb 06 13:27:30 +0000 2020,,,,https://twitter.com/xmooderika/status/1225410693219807232,1.22541069321981E+018,1.07399060186201E+018,elisiixn,0
2020-02-26 19:06:55+00:00,peytnhaag,,43,1081,33191,i never understood this note until today i hate myself ,,Wed Feb 26 19:06:55 +0000 2020,,,,https://twitter.com/peytnhaag/status/1232743865838440453,1.23274386583844E+018,2513562288,imlarixx,0
2020-02-19 21:41:32+00:00,mikadotrash,,1,0,3,I don’t have nothing to plug so stream fin by syd,,Wed Feb 19 21:41:32 +0000 2020,,,https://open.spotify.com/album/59Bbr32pMTFHlUb8Nv1Kr0?si=bl8E4fu0QMSbVGGchFaQxw,https://twitter.com/mikadotrash/status/1230246060636954627,1.23024606063695E+018,1.13377377821391E+018,imlarixx,0
2020-01-30 19:01:59+00:00,m_alexander19,,1,0,7,"My best friend knew that I was going to kill myself in the eleventh grade, whether it was that night or sometime shortly after, so she took it upon herself to call my mom. I was bitter towards my best friend and we reconnected after 3 years in December of 2018.",,Thu Jan 30 19:01:59 +0000 2020,,,,https://twitter.com/m_alexander19/status/1222958150632050689,1.22295815063205E+018,476345035,mackennaaa,0
2020-01-30 19:01:59+00:00,m_alexander19,,1,0,7,"My best friend knew that I was going to kill myself in the eleventh grade, whether it was that night or sometime shortly after, so she took it upon herself to call my mom. I was bitter towards my best friend and we reconnected after 3 years in December of 2018.",,Thu Jan 30 19:01:59 +0000 2020,,,,https://twitter.com/m_alexander19/status/1222958150632050689,1.22295815063205E+018,476345035,mackennaaa,0
2020-02-25 20:00:45+00:00,alyssa_schoener,,16,963,6550,So many men out there that would not ignore me but I go for the ones that do. Why? You ask. because I hate myself,,Tue Feb 25 20:00:45 +0000 2020,,,,https://twitter.com/alyssa_schoener/status/1232395025495023616,1.23239502549502E+018,2297595813,mackennaaa,0
2020-02-24 19:43:38+00:00,alyssa_schoener,,20,225,2502,If my profile picture is ever me & my (future) husband kissing while he holds my baby bump please just fucking end it all,,Mon Feb 24 19:43:38 +0000 2020,,,,https://twitter.com/alyssa_schoener/status/1232028329592619009,1.23202832959262E+018,2297595813,mackennaaa,0
2020-01-27 14:59:17+00:00,AlpSall,,2,1,11,I want to kill myself.. I was texting a customer and I meant to say “no problem I’ll pick you up“ and I accidentally typed “I’ll lick you up.”,,Mon Jan 27 14:59:17 +0000 2020,,,,https://twitter.com/AlpSall/status/1221809912457633797,1.22180991245763E+018,1258389732,mackennaaa,0
2020-01-27 14:59:17+00:00,AlpSall,,2,1,11,I want to kill myself.. I was texting a customer and I meant to say “no problem I’ll pick you up“ and I accidentally typed “I’ll lick you up.”,,Mon Jan 27 14:59:17 +0000 2020,,,,https://twitter.com/AlpSall/status/1221809912457633797,1.22180991245763E+018,1258389732,mackennaaa,0
2020-01-09 15:50:54+00:00,AlpSall,,1,0,4,"If I won the lottery, I’d kill myself and spend all the money on my funeral",,Thu Jan 09 15:50:54 +0000 2020,,,,https://twitter.com/AlpSall/status/1215299917943640064,1.21529991794364E+018,1258389732,mackennaaa,1
2020-01-12 02:41:25+00:00,Mackennaaa,,0,31,57,damn i want to die,,Sun Jan 12 02:41:25 +0000 2020,,,,https://twitter.com/Mackennaaa/status/1216188401810071552,1.21618840181007E+018,1270793876,mackennaaa,2
2020-02-26 19:06:55+00:00,peytnhaag,,43,1081,33191,i never understood this note until today i hate myself ,,Wed Feb 26 19:06:55 +0000 2020,,,,https://twitter.com/peytnhaag/status/1232743865838440453,1.23274386583844E+018,2513562288,mackennaaa,0
2020-02-27 02:52:02+00:00,htownmallory,felicedion_,0,0,1,I more do crazy actions like pull up or throw things lol I don’t talk I just swing lmfao I hate myself,,Thu Feb 27 02:52:02 +0000 2020,,,,https://twitter.com/htownmallory/status/1232860915793645570,1.23286091579365E+018,4625523373,mackennaaa,0
2020-02-03 16:34:42+00:00,itssavii_,,0,3,3,i am not saying i want to die but i really don’t wanna live,,Mon Feb 03 16:34:42 +0000 2020,,,,https://twitter.com/itssavii_/status/1224370637499764741,1.22437063749976E+018,2249737302,mackennaaa,2
2020-01-26 17:03:57+00:00,Sam_Posts,,1,2,2,I got to know that Apple is going to end it’s international warranty to iPhone ! Is it true ?,,Sun Jan 26 17:03:57 +0000 2020,,,,https://twitter.com/Sam_Posts/status/1221478898279469056,1.22147889827947E+018,1048144502,mackennaaa,0
2020-02-18 09:48:50+00:00,beansterrrr,,4,0,10,"i know i say this constantly but i cannot believe i got so lucky with a man like cory he seriously is the most genuine, sweet, kind hearted, caring person and i cannot wait to spend my life with him ",,Tue Feb 18 09:48:50 +0000 2020,,,,https://twitter.com/beansterrrr/status/1229704314668699648,1.2297043146687E+018,933198463,mackennaaa,0
2020-02-26 19:31:11+00:00,J4CKMULL,xtinkerrx,1,0,0,"No, I'm a fat greedy bastard and I hate myself hahaha",,Wed Feb 26 19:31:11 +0000 2020,,,,https://twitter.com/J4CKMULL/status/1232749972841467905,1.23274997284147E+018,40246348,keonijohnsonn,0
2020-02-16 13:31:05+00:00,sarahlostctrl,,0,3,46,when people are accused of abuse they absolutely deserve to face trial and potentially punishment. NOBODY deserves relentless and brutal hounding by every aspect of media and society until they are driven to commit suicide.,,Sun Feb 16 13:31:05 +0000 2020,,,,https://twitter.com/sarahlostctrl/status/1229035471914852352,1.22903547191485E+018,1292688150,keonijohnsonn,0
2020-02-02 19:07:37+00:00,kenobarnes,,0,0,1,just spent the last 6 hours cramming it xoxo sometimes i hate myself i do,,Sun Feb 02 19:07:37 +0000 2020,,,,https://twitter.com/kenobarnes/status/1224046732138307584,1.22404673213831E+018,3185303798,keonijohnsonn,0
2020-02-28 14:18:00+00:00,nowthisnews,,2550,14042,46173,'The only time religious freedom is invoked is in the name of bigotry and discrimination. I'm tired of it' — @AOC just flipped the entire ‘religious freedom’ argument on its head,@AOC,Fri Feb 28 14:18:00 +0000 2020,,,,https://twitter.com/nowthisnews/status/1233395932072480768,1.23339593207248E+018,701725963,keonijohnsonn,0
2020-02-12 20:33:04+00:00,anemicfatty,lovedpink,0,0,1,i have nothing to say to that,,Wed Feb 12 20:33:04 +0000 2020,,,,https://twitter.com/anemicfatty/status/1227692117377474561,1.22769211737747E+018,2156148216,keonijohnsonn,0
2020-02-21 16:44:11+00:00,jas_bejarano2,,0,0,15,I'm at the gym & I swear to god all I keep thinking about is chick fil a breakfast. I hate myself ,,Fri Feb 21 16:44:11 +0000 2020,,,,https://twitter.com/jas_bejarano2/status/1230896005404483584,1.23089600540448E+018,2995259474,keonijohnsonn,0
2020-02-28 01:46:16+00:00,sock_pirate,,1,2,16,"I am tired of earth, these people, I'm tired of being caught in the tangle of their lives.",,Fri Feb 28 01:46:16 +0000 2020,,,,https://twitter.com/sock_pirate/status/1233206753418006528,1.23320675341801E+018,9.64918273547604E+017,keonijohnsonn,1
2020-02-28 13:22:17+00:00,amadijuana,,2,9,28,how do you want to die,,Fri Feb 28 13:22:17 +0000 2020,,,,https://twitter.com/amadijuana/status/1233381910312816642,1.23338191031282E+018,258373604,keonijohnsonn,0
2020-02-21 03:17:26+00:00,amadijuana,,1,164,699,i want to die but ion want my love ones to feel that shit,,Fri Feb 21 03:17:26 +0000 2020,,,,https://twitter.com/amadijuana/status/1230692979444244480,1.23069297944424E+018,258373604,keonijohnsonn,0
2020-02-10 07:44:32+00:00,tanamongeau,,68,342,16954,i was literally just shoe shopping rn deciding between one of two pair of shoes and in my head i go “but those are so kendall” and then back to myself about the other pair i go “but those are so kylie” ... i left my body i hate myself,,Mon Feb 10 07:44:32 +0000 2020,,,,https://twitter.com/tanamongeau/status/1226773930318319616,1.22677393031832E+018,779898205,keonijohnsonn,0
2020-02-28 23:50:05+00:00,19Phranchize,TheRealWags1,1,0,0,There wasn't gonna be a way to end it to satisfy people,,Fri Feb 28 23:50:05 +0000 2020,,,,https://twitter.com/19Phranchize/status/1233539902534492160,1.23353990253449E+018,1.12803955181188E+018,keonijohnsonn,0
2020-01-25 06:19:01+00:00,keonijohnsonn,,3,4,19,i can’t shake the feeling that I love everyone more than they love me and I literally want to die Feeling: depressed :/,,Sat Jan 25 06:19:01 +0000 2020,,,,https://twitter.com/keonijohnsonn/status/1220954203935236096,1.22095420393524E+018,8.34906402455859E+017,keonijohnsonn,1
2020-02-27 04:10:44+00:00,_precioso__,,4,18,45,I pray ion never get in a fight in New Orleans cause if my skin touch that ground ima just have to kill myself,,Thu Feb 27 04:10:44 +0000 2020,,,,https://twitter.com/_precioso__/status/1232880720751865857,1.23288072075187E+018,2980798068,keonijohnsonn,0
2020-01-26 00:02:22+00:00,nenbeast,marsoversea,1,0,2,U HAVE NOTHING TO APOLOGIZE FOR it's your opinion omg and i totally get it i wouldnt blame zuko or katara/sokka for sneaking in ozai's jail cell later that night and blowing his brains out or something (& i doubt aang or any of the other protags would blame them for that either),,Sun Jan 26 00:02:22 +0000 2020,,,,https://twitter.com/nenbeast/status/1221221808235565056,1.22122180823557E+018,3397302425,keonijohnsonn,0
2020-02-19 02:45:09+00:00,cottoncandaddy,arishish,0,0,2,I want to die,,Wed Feb 19 02:45:09 +0000 2020,,,,https://twitter.com/cottoncandaddy/status/1229960081376038912,1.22996008137604E+018,8.94172301905625E+017,keonijohnsonn,2
2020-01-07 22:12:03+00:00,proxactears,,2,619,1982,"yup, the rumors are true. i refuse to take my own advice because i enjoy making my life harder so what",,Tue Jan 07 22:12:03 +0000 2020,,,,https://twitter.com/proxactears/status/1214671063298248704,1.21467106329825E+018,3033725427,keonijohnsonn,0
2020-01-07 00:46:17+00:00,DankMemegan,,2,0,11,MY PHONE JUST STARTED PLAYINF NOISES BY KRUST OUT LOUD AT WORK I WANT TO KILL MYSELF IM CELIBATE PLEASE. THIS IS NOT WHAT IT SEEMS,,Tue Jan 07 00:46:17 +0000 2020,,,,https://twitter.com/DankMemegan/status/1214347490943782914,1.21434749094378E+018,1871683177,keonijohnsonn,0
2020-01-07 00:46:17+00:00,DankMemegan,,2,0,11,MY PHONE JUST STARTED PLAYINF NOISES BY KRUST OUT LOUD AT WORK I WANT TO KILL MYSELF IM CELIBATE PLEASE. THIS IS NOT WHAT IT SEEMS,,Tue Jan 07 00:46:17 +0000 2020,,,,https://twitter.com/DankMemegan/status/1214347490943782914,1.21434749094378E+018,1871683177,keonijohnsonn,0
2020-01-07 00:46:17+00:00,DankMemegan,,2,0,11,MY PHONE JUST STARTED PLAYINF NOISES BY KRUST OUT LOUD AT WORK I WANT TO KILL MYSELF IM CELIBATE PLEASE. THIS IS NOT WHAT IT SEEMS,,Tue Jan 07 00:46:17 +0000 2020,,,,https://twitter.com/DankMemegan/status/1214347490943782914,1.21434749094378E+018,1871683177,keonijohnsonn,0
2020-02-28 13:41:18+00:00,johnpavlovitz,,5,33,109,I'm tired of waking every morning and seeing that we're in an another unnecessary and preventable Constitutional crisis, tired of having to desperately appeal to public servants to do the decent and humane thing and seeing them again flat... #FridayMorning,,Fri Feb 28 13:41:18 +0000 2020,,#FridayMorning,https://johnpavlovitz.com/2020/01/16/im-tired-of-hatred/?utm_campaign=coschedule&utm_source=twitter&utm_medium=johnpavlovitz,https://twitter.com/johnpavlovitz/status/1233386697611763713,1.23338669761176E+018,keonijohnsonn,0
2020-02-28 19:54:20+00:00,emillionmami,,0,0,3,i don’t want to die but sometimes i want to leave earth and my mind so i can have some peace,,Fri Feb 28 19:54:20 +0000 2020,,,,https://twitter.com/emillionmami/status/1233480573085241345,1.23348057308524E+018,8.48010408765997E+017,keonijohnsonn,1
2020-02-23 07:05:53+00:00,conangray,hesbeatrice,44,26,352,well i hate myself so.,,Sun Feb 23 07:05:53 +0000 2020,,,,https://twitter.com/conangray/status/1231475248203091968,1.23147524820309E+018,2225910829,keonijohnsonn,0
2020-02-17 01:44:27+00:00,conangray,,914,6298,49385,i spent all day feeling really weak and ill and like a stupid useless piece of shit who can’t do anything and has no motivation or energy and then i realized it was 5:30pm and all i had ingested all day was one singular cup of coffee and everything made sense and i hate myself,,Mon Feb 17 01:44:27 +0000 2020,,,,https://twitter.com/conangray/status/1229220028295155712,1.22922002829516E+018,2225910829,keonijohnsonn,1
2020-02-17 22:57:58+00:00,katielucieyoung,,0,0,0,But no I just spend my life living in hell on my own just fucking feeling constantly tragic,,Mon Feb 17 22:57:58 +0000 2020,,,,https://twitter.com/katielucieyoung/status/1229540522404044807,1.22954052240404E+018,881956904,keonijohnsonn,1
2020-02-26 22:10:03+00:00,DFAaction,,1,3,0,The sexual orientation or gender of foster care parents have nothing to do with their ability to care for a child. Religious beliefs shouldn’t be an acceptable excuse for this blatant attack on LGBT rights.,,Wed Feb 26 22:10:03 +0000 2020,,,https://www.usatoday.com/story/news/politics/2020/02/24/supreme-court-decide-foster-care-same-sex-couples/4432769002/,https://twitter.com/DFAaction/status/1232789950573273089,1.23278995057327E+018,57405911,keonijohnsonn,0
2020-02-25 00:03:50+00:00,INDIEWASHERE,curlyyonce,0,0,16,that also be it but amount of random verified accs that literally have nothing to do w me or my interests at all make thinks it bots but im just a massive cynic so i might be wrong lmao,,Tue Feb 25 00:03:50 +0000 2020,,,,https://twitter.com/INDIEWASHERE/status/1232093810999558145,1.23209381099956E+018,415851343,keonijohnsonn,0
2020-02-24 15:33:31+00:00,verygayrae,babadookspinoza,0,0,0,i just want to die,,Mon Feb 24 15:33:31 +0000 2020,,,,https://twitter.com/verygayrae/status/1231965387606106112,1.23196538760611E+018,7.16436957518115E+017,keonijohnsonn,2
2020-02-25 21:26:45+00:00,carlosloera777,,0,0,4,It’s like i can’t wait to have a good job but i also don’t want to spend my life working lol,,Tue Feb 25 21:26:45 +0000 2020,,,,https://twitter.com/carlosloera777/status/1232416668795621381,1.23241666879562E+018,447456744,keonijohnsonn,0
2020-02-23 17:27:48+00:00,SAlNTLUST,trapbeIs,1,0,7,i mean she just told me to kill myself so :/,,Sun Feb 23 17:27:48 +0000 2020,,,,https://twitter.com/SAlNTLUST/status/1231631757394501635,1.2316317573945E+018,7.0359300769466E+017,keonijohnsonn,0
2020-02-26 20:48:26+00:00,ewarren,,177,1335,5632,I'm heartsick for Alexa and her loved ones. This epidemic keeps growing. We must use every tool we have to end it and protect trans women of color. #SeLlamabaAlexa,,Wed Feb 26 20:48:26 +0000 2020,,#SeLlamabaAlexa,https://www.nbcnews.com/news/latino/transgender-woman-killed-puerto-rico-after-using-women-s-bathroom-n1142661,https://twitter.com/ewarren/status/1232769412568100866,1.2327694125681E+018,357606935,keonijohnsonn,0
2020-02-26 02:18:54+00:00,garyfromteenmom,,12,514,3017,i really have nothing to say but look at this toad with a plastic cheeseburger on his head,,Wed Feb 26 02:18:54 +0000 2020,,,,https://twitter.com/garyfromteenmom/status/1232490191043956737,1.23249019104396E+018,36201151,keonijohnsonn,0
2020-02-05 19:00:01+00:00,_iriscamille,,1,0,26,woke up at 5am and did some damage at the ovo warehouse sale but i can’t wake up at 9am to go to the gym????? i hate myself,,Wed Feb 05 19:00:01 +0000 2020,,,,https://twitter.com/_iriscamille/status/1225131985405804544,1.2251319854058E+018,727632518,keonijohnsonn,0
2020-02-13 08:42:58+00:00,lynda__15,,0,0,1,Setting my alarm for 4 am at almost 1 am.. I hate myself fr lmaooo,,Thu Feb 13 08:42:58 +0000 2020,,,,https://twitter.com/lynda__15/status/1227875799706943489,1.22787579970694E+018,1532813246,keonijohnsonn,0
2020-02-24 01:46:50+00:00,softsadsatan,,24,308,1784,tw i am stuck on the thought of not surviving this year in hopes i get into a terrible accident or end my life which is why i am spending all my money on things for temporary happiness because none of this will last,,Mon Feb 24 01:46:50 +0000 2020,,,,https://twitter.com/softsadsatan/status/1231757342661849093,1.23175734266185E+018,1056741949,keonijohnsonn,1
2020-02-08 15:29:38+00:00,MackenMurphy,Vallyrah,2,0,0,"Sorry, could you link the tweet where you justified killing animals that don’t want to die?",,Sat Feb 08 15:29:38 +0000 2020,,,,https://twitter.com/MackenMurphy/status/1226166203892338688,1.22616620389234E+018,562491330,keonijohnsonn,0
2020-02-08 15:18:15+00:00,MackenMurphy,Vallyrah,1,0,1,Do you think we should kill animals that don’t want to die? Or does that liberty only apply to wild animals?,,Sat Feb 08 15:18:15 +0000 2020,,,,https://twitter.com/MackenMurphy/status/1226163338314420225,1.22616333831442E+018,562491330,keonijohnsonn,0
2020-02-24 23:13:30+00:00,mayaazsw,,2,3,22,"this was of my worst days i had plans to kill myself and really didn’t wanna be around anyone. my friend made me to go to this show and it was the last thing i wanted to do but when jen sang this song, it kicked me out of the state i had been in and i felt happy for a while x",,Mon Feb 24 23:13:30 +0000 2020,,,,https://twitter.com/mayaazsw/status/1232081145929531392,1.23208114592953E+018,1540729376,keonijohnsonn,0
2020-02-24 23:13:30+00:00,mayaazsw,,2,3,22,"this was of my worst days i had plans to kill myself and really didn’t wanna be around anyone. my friend made me to go to this show and it was the last thing i wanted to do but when jen sang this song, it kicked me out of the state i had been in and i felt happy for a while x",,Mon Feb 24 23:13:30 +0000 2020,,,,https://twitter.com/mayaazsw/status/1232081145929531392,1.23208114592953E+018,1540729376,keonijohnsonn,0
2020-02-14 05:47:48+00:00,emotionahls,,0,0,1,I hate myself for being turned off by Clinginess/lookin for red flags in everything....,,Fri Feb 14 05:47:48 +0000 2020,,,,https://twitter.com/emotionahls/status/1228194108318994432,1.22819410831899E+018,508107824,keonijohnsonn,0
2020-02-27 21:45:39+00:00,80sorzabal,,1,1,7,i have nothing to offer to u today except this. tomorrow? who knows,,Thu Feb 27 21:45:39 +0000 2020,,,,https://twitter.com/80sorzabal/status/1233146200246886400,1.23314620024689E+018,8.26038285399126E+017,keonijohnsonn,0
2020-02-20 01:16:11+00:00,im_your_density,ttrapdoorlive,0,0,0,"wow what a greaaaat comeback ppl only block when they know they’re wrong and have nothing to say that counters your facts, if that makes you feel better",,Thu Feb 20 01:16:11 +0000 2020,,,,https://twitter.com/im_your_density/status/1230300079304691713,1.23030007930469E+018,3933028695,keonijohnsonn,0
2020-02-24 05:25:52+00:00,BerniceKing,,31,911,3267,"I will continue to share: We can disagree without dehumanizing. We can express dissent without digging up topics that have nothing to do with the issue. Maybe one day we’ll learn the true wisdom of the 3rd principle of nonviolence: To deconstruct issues, not people.",,Mon Feb 24 05:25:52 +0000 2020,,,,https://twitter.com/BerniceKing/status/1231812466977452032,1.23181246697745E+018,54617733,keonijohnsonn,0
2020-01-10 02:36:29+00:00,isaacthevirgin,,0,3,5,im so fucking stupid i hate myself,,Fri Jan 10 02:36:29 +0000 2020,,,,https://twitter.com/isaacthevirgin/status/1215462387173732352,1.21546238717373E+018,1012345946,keonijohnsonn,1
2020-01-27 17:28:20+00:00,greenIight,bzzcutseas0n,1,0,7,this conversation has been done so much in the past so i have nothing to contribute. also i’m bi myself,,Mon Jan 27 17:28:20 +0000 2020,,,,https://twitter.com/greenIight/status/1221847421778567170,1.22184742177857E+018,1676523427,keonijohnsonn,0
2020-02-28 14:03:27+00:00,mvictoria422,,0,0,1,i literally want to die lmao,,Fri Feb 28 14:03:27 +0000 2020,,,,https://twitter.com/mvictoria422/status/1233392272785338368,1.23339227278534E+018,3271356786,keonijohnsonn,1
2020-02-27 18:46:54+00:00,ajplus,,5,159,398,"""We're not going to let the bullies win."" A video of a bullied Australian Indigenous boy saying ""I want to kill myself,"" got people around the world talking about bullying.",,Thu Feb 27 18:46:54 +0000 2020,,,,https://twitter.com/ajplus/status/1233101216693006338,1.23310121669301E+018,110396781,keonijohnsonn,0
2020-02-27 18:46:54+00:00,ajplus,,5,159,398,"""We're not going to let the bullies win."" A video of a bullied Australian Indigenous boy saying ""I want to kill myself,"" got people around the world talking about bullying.",,Thu Feb 27 18:46:54 +0000 2020,,,,https://twitter.com/ajplus/status/1233101216693006338,1.23310121669301E+018,110396781,keonijohnsonn,0
2020-02-27 15:19:05+00:00,ajplus,,94,3842,10267,"A bullied Australian Indigenous boy filmed crying and saying ""I want to kill myself"" is donating $475K to charity. It was crowdfunded for Quaden to go to Disneyland, but his mom says they decided to give it to ""community organizations that really need it"" to fight bullying.",,Thu Feb 27 15:19:05 +0000 2020,,,,https://twitter.com/ajplus/status/1233048918449180674,1.23304891844918E+018,110396781,keonijohnsonn,0
2020-02-27 15:19:05+00:00,ajplus,,94,3842,10267,"A bullied Australian Indigenous boy filmed crying and saying ""I want to kill myself"" is donating $475K to charity. It was crowdfunded for Quaden to go to Disneyland, but his mom says they decided to give it to ""community organizations that really need it"" to fight bullying.",,Thu Feb 27 15:19:05 +0000 2020,,,,https://twitter.com/ajplus/status/1233048918449180674,1.23304891844918E+018,110396781,keonijohnsonn,0
2020-02-26 08:00:00+00:00,ajplus,,25,128,363,"""I want to kill myself."" A video of 9-year-old Quaden Bayles pleading for his death in Australia went viral, inspiring a global response with #WeStandWithQuaden.",,Wed Feb 26 08:00:00 +0000 2020,,#WeStandWithQuaden,,https://twitter.com/ajplus/status/1232576030428274688,1.23257603042827E+018,110396781,keonijohnsonn,0
2020-02-26 08:00:00+00:00,ajplus,,25,128,363,"""I want to kill myself."" A video of 9-year-old Quaden Bayles pleading for his death in Australia went viral, inspiring a global response with #WeStandWithQuaden.",,Wed Feb 26 08:00:00 +0000 2020,,#WeStandWithQuaden,,https://twitter.com/ajplus/status/1232576030428274688,1.23257603042827E+018,110396781,keonijohnsonn,0
2020-02-24 14:40:55+00:00,IamGMJohnson,,3,21,144,"Media is really trying to make Elizabeth Warren their next WWOC. I'm tired of yall throwing words out like ""intersectional"" because a white person can string a few sentences together about race and gender.",,Mon Feb 24 14:40:55 +0000 2020,,,,https://twitter.com/IamGMJohnson/status/1231952149380239366,1.23195214938024E+018,225970038,keonijohnsonn,0
2020-01-03 22:45:25+00:00,zoe_siewell,zabegalinsasha,1,0,1,And it’s like the simplest sentence I hate myself lmao,,Fri Jan 03 22:45:25 +0000 2020,,,,https://twitter.com/zoe_siewell/status/1213229907657940992,1.21322990765794E+018,629083794,keonijohnsonn,0
2020-02-26 19:49:44+00:00,COSMlCGOSSIP,,1,1,4,i have nothing to say,,Wed Feb 26 19:49:44 +0000 2020,,,,https://twitter.com/COSMlCGOSSIP/status/1232754641915518979,1.23275464191552E+018,9.07782187063312E+017,keonijohnsonn,0
2020-02-20 15:44:41+00:00,shananig0ns,,1,0,7,i’m sorry i’ve not shut up all week but after the shit show of six months i’ve had and trying to kill myself like three weeks ago and getting taken to a psychiatric hospital this is genuinely the happiest i’ve felt since i went to see gbc last summer,,Thu Feb 20 15:44:41 +0000 2020,,,,https://twitter.com/shananig0ns/status/1230518646444896257,1.2305186464449E+018,78327811,glitter_bat_,2
2020-01-19 00:16:17+00:00,iamsonofodin,,0,0,1,IM GOING TO KILL MYSELF ᵈᵒⁿ’ᵗ ᵈᵒ ᵗʰᵃᵗ I MIGHT,,Sun Jan 19 00:16:17 +0000 2020,,,,https://twitter.com/iamsonofodin/status/1218688591666257926,1.21868859166626E+018,2705774099,glitter_bat_,1
2020-02-28 18:01:05+00:00,glitter_bat_,,12,3,189,I downloaded cuphead on my switch last night and the level of difficulty is making me want to die but the game is so cute so I’m determined to beat it,,Fri Feb 28 18:01:05 +0000 2020,,,,https://twitter.com/glitter_bat_/status/1233452075935092736,1.23345207593509E+018,8.63983865513128E+017,glitter_bat_,0
2020-02-28 13:54:37+00:00,lordlorelai,moveddlol,1,0,3,i told god give me a sign that i should end my life and he delivered..,,Fri Feb 28 13:54:37 +0000 2020,,,,https://twitter.com/lordlorelai/status/1233390049678577669,1.23339004967858E+018,1.19742119057234E+018,glitter_bat_,2
2020-02-22 15:30:47+00:00,shitkage,,1,25,43,Me when I get paid ready to spend it all,,Sat Feb 22 15:30:47 +0000 2020,,,,https://twitter.com/shitkage/status/1231239922461310977,1.23123992246131E+018,2573507785,glitter_bat_,0
2020-02-25 09:29:37+00:00,fuentits69,,0,0,0,I hate myself,,Tue Feb 25 09:29:37 +0000 2020,,,,https://twitter.com/fuentits69/status/1232236195196866560,1.23223619519687E+018,537605692,glitter_bat_,1
2020-02-25 04:54:00+00:00,thatbitchmegara,,0,8,10,"Yes I hate being alive, no I don’t want to die. We exist.",,Tue Feb 25 04:54:00 +0000 2020,,,,https://twitter.com/thatbitchmegara/status/1232166835987959813,1.23216683598796E+018,1.02469433125952E+018,glitter_bat_,1
2020-02-02 04:25:57+00:00,kurstyyxo,,0,1,3,I’m hungover from earlier. Why am I going back out I want to die rn,,Sun Feb 02 04:25:57 +0000 2020,,,,https://twitter.com/kurstyyxo/status/1223824853876252672,1.22382485387625E+018,2946116241,glitter_bat_,0
2020-02-16 00:38:08+00:00,reinecitrouille,bigolanimetitty,0,0,1,I hate myself if that wasn’t clear enough,,Sun Feb 16 00:38:08 +0000 2020,,,,https://twitter.com/reinecitrouille/status/1228840950757285893,1.22884095075729E+018,8.732880814237E+017,glitter_bat_,1
2020-01-22 07:16:52+00:00,stephxeliz,,1,0,4,I think I’m gonna give the cute boy in my class my number bc I have nothing to lose,,Wed Jan 22 07:16:52 +0000 2020,,,,https://twitter.com/stephxeliz/status/1219881599216603136,1.2198815992166E+018,7.7118224657315E+017,glitter_bat_,0
