id,conversation_id,created_at,date,time,timezone,user_id,username,name,"Classification (0: non-suicidal, 1: depressed; 2: suicidal; 3: ambiguous, to be deleted)",tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.21353268363838E+018,1.21353268363838E+018,1578163712000,2020-01-05,02:48:32,CST,1.20840141965462E+018,princesss_ninaa,Nina,2,Guess I just want to die,[],[],[],5,0,15,[],[],https://twitter.com/Princesss_Ninaa/status/1213532683638378496,False,,0,,,,,,,"[{'user_id': '1208401419654615043', 'username': 'Princesss_Ninaa'}]",,,,
1.21340093451815E+018,1.21340093451815E+018,1578132301000,2020-01-04,18:05:01,CST,9.40183199627452E+017,galactickth,mae⁷,2,i want to: die,[],[],[],1,0,20,[],[],https://twitter.com/galactickth/status/1213400934518145024,False,,0,,,,,,,"[{'user_id': '940183199627452416', 'username': 'galactickth'}]",,,,
1.21338217578724E+018,1.21338217578724E+018,1578127828000,2020-01-04,16:50:28,CST,1.20607416949197E+018,sohaibsadiq21,sohaib sadiq🌠✨,2,"-Are you okay?
- ""I̶ ̶w̶a̶n̶t̶ ̶t̶o̶ ̶c̶r̶y̶,̶ ̶I̶ ̶w̶a̶n̶t̶ ̶t̶o̶ ̶d̶i̶e̶,̶ ̶I̶ ̶n̶e̶e̶d̶ ̶a̶ ̶t̶i̶g̶h̶t̶ ̶h̶u̶g̶ ̶p̶l̶e̶a̶s̶e̶,̶ ̶I̶ ̶h̶a̶t̶e̶ ̶e̶v̶e̶r̶y̶t̶h̶i̶n̶g­̶ ̶a̶r̶o̶u̶n̶d̶ ̶m̶e̶,̶ ̶I̶t̶ ̶r̶e̶a̶l̶l̶y̶ ̶h̶u̶r̶t̶s̶.̶ "" 
-Yes I'm Fine. :)",[],[],[],1,1,28,[],[],https://twitter.com/sohaibsadiq21/status/1213382175787237376,False,,0,,,,,,,"[{'user_id': '1206074169491968000', 'username': 'sohaibsadiq21'}]",,,,
1.21328600598324E+018,1.21328600598324E+018,1578104900000,2020-01-04,10:28:20,CST,1609450681,catch22fiction,River Austin,2,I literally have to use every ounce of my energy and money to stay alive and not homeless here in America. I want to die.,[],[],[],5,1,16,[],[],https://twitter.com/Catch22Fiction/status/1213286005983236101,False,,0,,,,,,,"[{'user_id': '1609450681', 'username': 'Catch22Fiction'}]",,,,
1.21325456732184E+018,1.21325456732184E+018,1578097404000,2020-01-04,08:23:24,CST,1671330337,hyper_kyuun,💜HyperKyuun/Goofball 💜,2,"So im feeling very fat and ugly, and i want to die and im very upset, no need to message me or ask why or if im fine cause idk im not feeling fine but i have nothing else to add so yeah, goodnight",[],[],[],12,0,28,[],[],https://twitter.com/Hyper_kyuun/status/1213254567321837568,False,,0,,,,,,,"[{'user_id': '1671330337', 'username': 'Hyper_kyuun'}]",,,,
1.21283019101958E+018,1.21283003993238E+018,1577996225000,2020-01-03,04:17:05,CST,13320092,southerncynic,Wakandan Sith Witch,2,I still want to die tho. I’m taking my first real breath. Sitting in this car trying to collect myself.,[],[],[],7,0,15,[],[],https://twitter.com/southerncynic/status/1212830191019581442,False,,0,,,,,,,"[{'user_id': '13320092', 'username': 'southerncynic'}]",,,,
1.21278923398497E+018,1.21278871947807E+018,1577986460000,2020-01-03,01:34:20,CST,1.18390037807888E+018,iseatheshapes,𝐫𝐢𝐜𝐡𝐲𝐬𝐭𝐚𝐫𝐝𝐮𝐬𝐭,2,"I, my good sir, want to die",['hajnarus'],[],[],0,1,79,[],[],https://twitter.com/iseatheshapes/status/1212789233984974855,False,,0,,,,,,,"[{'user_id': '1183900378078875648', 'username': 'iseatheshapes'}, {'user_id': '1070767200481497090', 'username': 'hajnarus'}]",,,,
1.21243698092516E+018,1.21243698092516E+018,1577902476000,2020-01-02,02:14:36,CST,9.9644519069612E+017,reignhellforbex,nessie,2,First day of 2020 and I already want to die.,[],[],[],2,10,16,[],[],https://twitter.com/reignhellforbex/status/1212436980925161475,False,,0,,,,,,,"[{'user_id': '996445190696120322', 'username': 'reignhellforbex'}]",,,,
1.21242000925279E+018,1.21239532301814E+018,1577898430000,2020-01-02,01:07:10,CST,1.1382840970282E+018,stan_oxygen,토끼🐇,2,we want to die,['jesusfuckingkri'],[],[],0,0,18,[],[],https://twitter.com/stan_oxygen/status/1212420009252794376,False,,0,,,,,,,"[{'user_id': '1138284097028198400', 'username': 'stan_oxygen'}, {'user_id': '1119076653433532416', 'username': 'JesusFuckingKri'}]",,,,
1.21224224902472E+018,1.21224224902472E+018,1577856049000,2020-01-01,13:20:49,CST,8.06863637138776E+017,emo2thextremo,a nice boy,2,It’s 2020 and I still want to die,[],[],[],1,17,60,[],[],https://twitter.com/emo2thextremo/status/1212242249024716803,False,,0,,,,,,,"[{'user_id': '806863637138776064', 'username': 'emo2thextremo'}]",,,,
1.21223931617023E+018,1.21223931617023E+018,1577855349000,2020-01-01,13:09:09,CST,1102899890,boujeehag,morg,2,It’s a new year and a new decade and I still want to die hi,[],[],[],1,3,28,[],[],https://twitter.com/boujeehag/status/1212239316170227713,False,,0,,,,,,,"[{'user_id': '1102899890', 'username': 'boujeehag'}]",,,,
1.21223013612222E+018,1.21223013612222E+018,1577853161000,2020-01-01,12:32:41,CST,7.22863310652183E+017,sluttysavitriii,.,2,i want to die,[],[],[],4,1,20,[],[],https://twitter.com/sluttysavitriii/status/1212230136122216450,False,,0,,,,,,,"[{'user_id': '722863310652182528', 'username': 'sluttysavitriii'}]",,,,
1.21217440408559E+018,1.2118790289587E+018,1577839873000,2020-01-01,08:51:13,CST,4087607655,memetazaa,Memetaza,2,We want to die,['okaishawty'],[],[],1,1,55,[],[],https://twitter.com/memetazaa/status/1212174404085592064,False,,0,,,,,,,"[{'user_id': '4087607655', 'username': 'memetazaa'}, {'user_id': '4252622113', 'username': 'okaishawty'}]",,,,
1.22055138095757E+018,1.22055138095757E+018,1579837100000,2020-01-24,11:38:20,CST,2469927792,allisonjgreen,allie,2,i literally want to die.,[],[],[],5,1,18,[],[],https://twitter.com/allisonjgreen/status/1220551380957569025,False,,0,,,,,,,"[{'user_id': '2469927792', 'username': 'allisonjgreen'}]",,,,
1.2205423146086E+018,1.2205423146086E+018,1579834939000,2020-01-24,11:02:19,CST,1.00197734514879E+018,sylviraraine,No Beans Meadows,2,"Okay fine the rumours are true,

I want to die",[],[],[],0,2,13,[],[],https://twitter.com/Sylviraraine/status/1220542314608594945,False,,0,,,,,,,"[{'user_id': '1001977345148792832', 'username': 'Sylviraraine'}]",,,,
1.22049444104107E+018,1.22049444104107E+018,1579823525000,2020-01-24,07:52:05,CST,1.14764480160251E+018,esraa3zat,؏ــزٺ,2,"I am sad, tired, suffocated, and want to die .",[],[],[],0,0,16,[],[],https://twitter.com/esraa3zat/status/1220494441041072130,False,,0,,,,,,,"[{'user_id': '1147644801602506763', 'username': 'esraa3zat'}]",,,,
1.22045745306375E+018,1.22045745306375E+018,1579814706000,2020-01-24,05:25:06,CST,1.14382008664762E+018,benyamin818,בנימין ברקר,2,The Bible no longer comforts me. People's well wishes don't comfort me. Prayers are not answered. I want to die. Life is sick and cruel.,[],[],[],59,6,27,[],[],https://twitter.com/benyamin818/status/1220457453063753729,False,,0,,,,,,,"[{'user_id': '1143820086647623681', 'username': 'benyamin818'}]",,,,
1.22045538822466E+018,1.22045538822466E+018,1579814214000,2020-01-24,05:16:54,CST,1.14382008664762E+018,benyamin818,בנימין ברקר,2,I want to die and not go on. That is my prayer. Please pray God grants my request.,[],[],[],48,4,16,[],[],https://twitter.com/benyamin818/status/1220455388224655360,False,,0,,,,,,,"[{'user_id': '1143820086647623681', 'username': 'benyamin818'}]",,,,
1.22044409308555E+018,1.22044409308555E+018,1579811521000,2020-01-24,04:32:01,CST,1.14382008664762E+018,benyamin818,בנימין ברקר,2,I appreciate everyone's prayers and encouragement. But I really do want to die. I've seen so much trauma in life I really don't want to go on. I'm sick of life.,[],[],[],127,25,113,[],[],https://twitter.com/benyamin818/status/1220444093085552643,False,,0,,,,,,,"[{'user_id': '1143820086647623681', 'username': 'benyamin818'}]",,,,
1.22044005909209E+018,1.22044005909209E+018,1579810559000,2020-01-24,04:15:59,CST,1.20300375764832E+018,cultlevi,⁷,2,"i want to deactivate so fucking badly because im sick of everyone abandoning me always, i get left on read, literally EVERYONE i've talked to has closer ppl than i will ever be, my parents are being fucking rude, no money for meds, and i hve no job. i straight up just want to die",[],[],[],8,0,13,[],[],https://twitter.com/cultlevi/status/1220440059092094979,False,,0,,,,,,,"[{'user_id': '1203003757648322562', 'username': 'cultlevi'}]",,,,
1.22042561068784E+018,1.22042311087008E+018,1579807114000,2020-01-24,03:18:34,CST,369219105,spookperson,Goth Ms. Frizzle,2,I want to die,['brandyljensen'],[],[],0,0,35,[],[],https://twitter.com/spookperson/status/1220425610687844354,False,,0,,,,,,,"[{'user_id': '369219105', 'username': 'spookperson'}, {'user_id': '3099901028', 'username': 'BrandyLJensen'}]",,,,
1.22015442522381E+018,1.22015442522381E+018,1579742459000,2020-01-23,09:20:59,CST,2885046689,avery_fn,Avery,2,I want to die,[],[],[],7,2,52,[],[],https://twitter.com/Avery_FN/status/1220154425223806982,False,,0,,,,,,,"[{'user_id': '2885046689', 'username': 'Avery_FN'}]",,,,
1.21981041433638E+018,1.21981041433638E+018,1579660440000,2020-01-22,10:34:00,CST,7.68622934365606E+017,mattiepeltier_,mattie ann,2,I hate that I want to die sometimes and there’s nothing I can do to stop myself from feeling like that :(,[],[],[],2,7,17,[],[],https://twitter.com/mattiepeltier_/status/1219810414336380930,False,,0,,,,,,,"[{'user_id': '768622934365605889', 'username': 'mattiepeltier_'}]",,,,
1.21978734039212E+018,1.21978734039212E+018,1579654939000,2020-01-22,09:02:19,CST,7.18111156582351E+017,nintendogge,〰️ 𓂉 ˗ˏˋ 𝘤𝘢𝘭𝘦𝘣 ˎˊ˗ 𓃹 〰️,2,"depression is the worst. u always feel tired and sink into this hole of despair where u don’t want to do anything. ur so unmotivated living feels like a chore. ur moody, annoyed and angry at ppl n urself because ur so unhappy. it’s hard to enjoy anything, u just want to die",[],[],[],1,5,27,[],[],https://twitter.com/nintendogge/status/1219787340392124416,False,,0,,,,,,,"[{'user_id': '718111156582350849', 'username': 'nintendogge'}]",,,,
1.21974535069449E+018,1.21974499482883E+018,1579644928000,2020-01-22,06:15:28,CST,8.63983865513128E+017,glitter_bat_,alexa,2,"it’s not even the cramps that make me want to die, my emotions make me want to DIE",[],[],[],3,9,109,[],[],https://twitter.com/glitter_bat_/status/1219745350694490112,False,,0,,,,,,,"[{'user_id': '863983865513127936', 'username': 'glitter_bat_'}]",,,,
1.21968242905466E+018,1.21968131347891E+018,1579629926000,2020-01-22,02:05:26,CST,9.69598146681672E+017,lg_beehive,beehive,2,i want to die 😎,"['tsm_crue', 'sweden']",[],[],0,0,53,[],[],https://twitter.com/LG_beehive/status/1219682429054660609,False,,0,,,,,,,"[{'user_id': '969598146681671680', 'username': 'LG_beehive'}, {'user_id': '1062467372878053377', 'username': 'TSM_Crue'}, {'user_id': '19663706', 'username': 'sweden'}]",,,,
1.21965534513757E+018,1.21965500499222E+018,1579623469000,2020-01-22,00:17:49,CST,374291197,stephen_welch10,Stephen Welch,2,i want to die,"['dirtysouthsoc', 'soccerinsider']",[],[],0,1,25,[],[],https://twitter.com/Stephen_Welch10/status/1219655345137569792,False,,0,,,,,,,"[{'user_id': '374291197', 'username': 'Stephen_Welch10'}, {'user_id': '3242321361', 'username': 'DirtySouthSoc'}, {'user_id': '16313045', 'username': 'SoccerInsider'}]",,,,
1.21959996635354E+018,1.21959996635354E+018,1579610265000,2020-01-21,20:37:45,CST,1.09155132004406E+018,elisiixn,ً,2,"I want to SCREAM
I want to CRY
I want to CUT
I want to DIE",[],[],[],4,135,373,[],[],https://twitter.com/elisiixn/status/1219599966353539072,False,,0,,,,,,,"[{'user_id': '1091551320044056576', 'username': 'elisiixn'}]",,,,
1.21959230552459E+018,1.21959230552459E+018,1579608439000,2020-01-21,20:07:19,CST,8.79246627806073E+017,90quit,𝓈𝒶𝓇𝒶𝒽,2,i want to die. i never cried more in my life...,[],[],[],14,0,27,[],[],https://twitter.com/90quit/status/1219592305524592640,False,,0,,,,,,,"[{'user_id': '879246627806072834', 'username': '90quit'}]",,,,
1.21945117510522E+018,1.21945108319963E+018,1579574791000,2020-01-21,10:46:31,CST,22441136,ayjayyemmm,venus thirst trap,2,I want to die,['femmocollective'],[],[],1,0,12,[],[],https://twitter.com/ayjayyemmm/status/1219451175105220609,False,,0,,,,,,,"[{'user_id': '22441136', 'username': 'ayjayyemmm'}, {'user_id': '4852995585', 'username': 'femmocollective'}]",,,,
1.21940825312321E+018,1.21940825312321E+018,1579564557000,2020-01-21,07:55:57,CST,7.29048919733375E+017,imlarixx,isqueiro azul do Rodrigo hilbert,2,yes bitch I am depressed and want to die so what,[],[],[],0,5,18,[],[],https://twitter.com/imlarixx/status/1219408253123211265,False,,0,,,,,,,"[{'user_id': '729048919733374976', 'username': 'imlarixx'}]",,,,
1.21937657114597E+018,1.21937657114597E+018,1579557004000,2020-01-21,05:50:04,CST,320342932,geminiscry,crytheyby,2,i literally just want to die that’s all,[],[],[],2,7,32,[],[],https://twitter.com/geminiscry/status/1219376571145969666,False,,0,,,,,,,"[{'user_id': '320342932', 'username': 'geminiscry'}]",,,,
1.21921927900378E+018,1.21921927900378E+018,1579519502000,2020-01-20,19:25:02,CST,3197293075,angeiicarain,angelica,2,i want to die human relationships are so fucking hard why cant we just have sex and die like the rest of the animal kingdom,[],[],[],0,2,22,[],[],https://twitter.com/angeIicarain/status/1219219279003783168,False,,0,,,,,,,"[{'user_id': '3197293075', 'username': 'angeIicarain'}]",,,,
1.21913982540995E+018,1.21913982540995E+018,1579500559000,2020-01-20,14:09:19,CST,725675066,italchicc,amanda 🤍,2,i want to die,[],[],[],4,1,25,[],[],https://twitter.com/italchicc/status/1219139825409953792,False,,0,,,,,,,"[{'user_id': '725675066', 'username': 'italchicc'}]",,,,
1.21886506628991E+018,1.21886506628991E+018,1579435051000,2020-01-19,19:57:31,CST,1.07620569550098E+018,meerrra7,m7,2,hi i want to die,[],[],[],0,23,16,[],[],https://twitter.com/Meerrra7/status/1218865066289913857,False,,0,,,,,,,"[{'user_id': '1076205695500980224', 'username': 'Meerrra7'}]",,,,
1.21867650850985E+018,1.21867650850985E+018,1579390096000,2020-01-19,07:28:16,CST,1.09436167331661E+018,ashe18321312,Ashe,2,I want to die😞,[],[],[],46,3,26,[],[],https://twitter.com/Ashe18321312/status/1218676508509851649,False,,0,,,,,,,"[{'user_id': '1094361673316610049', 'username': 'Ashe18321312'}]",,,,
1.21863603921825E+018,1.21863603921825E+018,1579380447000,2020-01-19,04:47:27,CST,1.06885000654165E+018,aarushaaa,Arusha,2,"I 

Want

To 

Die",[],[],[],6,5,47,[],[],https://twitter.com/aarushaaa/status/1218636039218245632,False,,0,,,,,,,"[{'user_id': '1068850006541651970', 'username': 'aarushaaa'}]",,,,
1.21863173504446E+018,1.21863173504446E+018,1579379421000,2020-01-19,04:30:21,CST,164895405,frankieborrelli,Frankie Borrelli,2,I want to die,[],[],[],117,57,882,[],[],https://twitter.com/FrankieBorrelli/status/1218631735044464641,False,,0,,,,,,,"[{'user_id': '164895405', 'username': 'FrankieBorrelli'}]",,,,
1.21822205569661E+018,1.21822205569661E+018,1579281746000,2020-01-18,01:22:26,CST,8.60828802133275E+017,_butnotyours_,B A E,2,"I'm really stupid, dumb weak and an idiot. I'm just a failer in life I can’t stop crying i hate myself so much i’m tired of everything... i just want to die.",[],[],[],3,4,21,[],[],https://twitter.com/_ButNotYours_/status/1218222055696609281,False,,0,,,,,,,"[{'user_id': '860828802133274626', 'username': '_ButNotYours_'}]",,,,
1.21820886812109E+018,1.21820886812109E+018,1579278602000,2020-01-18,00:30:02,CST,1.09023648299921E+018,gwsbishh,ᴍᴏᴏɴ ᴄʜɪʟᴅ ☾,2,I want to die,[],[],[],7,3,25,[],[],https://twitter.com/gwsbishh/status/1218208868121092096,False,,0,,,,,,,"[{'user_id': '1090236482999205888', 'username': 'gwsbishh'}]",,,,
1.21812151490343E+018,1.21812005606179E+018,1579257775000,2020-01-17,18:42:55,CST,1.19859132600816E+018,polypascua213,Polypascua213,2,I want to die because no one's love me and i am so very tired to people breaks my heart 💔💔,['onibonmedia'],[],[],0,0,26,[],[],https://twitter.com/polypascua213/status/1218121514903429120,False,,0,,,,,,,"[{'user_id': '1198591326008164352', 'username': 'polypascua213'}, {'user_id': '1017130465541619713', 'username': 'OnibonMedia'}]",,,,
1.21812023179037E+018,1.21811303194037E+018,1579257469000,2020-01-17,18:37:49,CST,1.19859132600816E+018,polypascua213,Polypascua213,2,I want to die because no ones love me,['ayienda_kris'],[],[],2,0,26,[],[],https://twitter.com/polypascua213/status/1218120231790366720,False,,0,,,,,,,"[{'user_id': '1198591326008164352', 'username': 'polypascua213'}, {'user_id': '879658852853190656', 'username': 'ayienda_kris'}]",,,,
